uid,type,title,acceptedDate,number,issuedDate,validFrom,status,publisherName,publisherId,text,url,registrationNumber,registrationDate,registratorName,registratorId
2025-1,Розпорядження КМДА,"Про встановлення тарифів на теплову енергію, що виробляється на установках з використанням альтернативних джерел енергії, комунальному підприємству «Керуюча компанія з обслуговування житлового фонду Подільського району м. Києва» для населення",2025-06-09,1,null,null,Втрата чинності,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/rozporyadzhennya_vikonavchogo_organu_kivsko_misko_radi_kivsko_misko_derzhavno_administratsi_pro_vstanovlennya_tarifiv_na_teplovu_energiyu_scho_viroblyayetsya_na_ustanovkakh_z_vikoristannyam_alternativnikh_dzherel_energi_komunalnomu_pidpriyemstvu_keruyucha/,null,null,null,null
2025-2,Розпорядження КМДА,"Про встановлення тарифу на послуги з користування громадськими вбиральнями, які надає Спеціалізоване водогосподарське комунальне підприємство виконавчого органу Київської міської ради (Київської міської державної адміністрації) «Київводфонд»",2025-06-09,2,null,null,Чинний,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/rozporyadzhennya_vikonavchogo_organu_kivsko_misko_radi_kivsko_misko_derzhavno_administratsi_pro_vstanovlennya_tarifu_na_poslugi_z_koristuvannya_gromadskimi_vbiralnyami_yaki_nadaye_spetsializovane_vodogospodarske_komunalne_pidpriyemstvo_vikonavchogo_organu/,null,null,null,null
2025-3,Розпорядження КМДА,"Про встановлення тарифів на теплову енергію, що виробляється на установках з використанням альтернативних джерел енергії, ТОВАРИСТВУ З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «ДОМОБУДІВЕЛЬНА КОМПАНІЯ РОСИЧІ» для установ та організацій, що фінансуються з державного чи місцевого бюджету",2025-06-09,3,null,null,Чинний,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/rozporyadzhennya_vikonavchogo_organu_kivsko_misko_radi_kivsko_misko_derzhavno_administratsi_pro_vstanovlennya_tarifiv_na_teplovu_energiyu_scho_viroblyayetsya_na_ustanovkakh_z_vikoristannyam_alternativnikh_dzherel_energi_tovaristvu_z_obmezhenoyu_vidpovidal/,null,null,null,null
2025-4,Розпорядження КМДА,"Про встановлення тарифів на теплову енергію, що виробляється на установках з використанням альтернативних джерел енергії, ТОВАРИСТВУ З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «МІОС» для установ та організацій, що фінансуються з державного чи місцевого бюджету",2025-06-09,4,null,null,Втрата чинності,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/rozporyadzhennya_vikonavchogo_organu_kivsko_misko_radi_kivsko_misko_derzhavno_administratsi_pro_vstanovlennya_tarifiv_na_teplovu_energiyu_scho_viroblyayetsya_na_ustanovkakh_z_vikoristannyam_alternativnikh_dzherel_energi_tovaristvu_z_obmezhenoyu_vi/,null,null,null,null
2025-5,Розпорядження КМДА,"Про встановлення тарифів на теплову енергію, що виробляється на установках з використанням альтернативних джерел енергії, ТОВАРИСТВУ З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «ЕНЕРГОЕКСПЕРТ» для установ та організацій, що фінансуються з державного чи місцевого бюджету",2025-06-09,5,null,null,Втрата чинності,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/rozporyadzhennya_vikonavchogo_organu_kivsko_misko_radi_kivsko_misko_derzhavno_administratsi_pro_vstanovlennya_tarifiv_na_teplovu_energiyu_scho_viroblyayetsya_na_ustanovkakh_z_vikoristannyam_alternativnikh_dzherel_energi_tovaristvu_z_obmezhenoyu_vi_1026400/,null,null,null,null
2025-6,Розпорядження КМДА,"Про встановлення тарифів на теплову енергію, що виробляється на установках з використанням альтернативних джерел енергії, Малому приватному підприємству «В П К» для установ та організацій, що фінансуються з державного чи місцевого бюджету",2025-06-09,6,null,null,Чинний,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/rozporyadzhennya_vikonavchogo_organu_kivsko_misko_radi_kivsko_misko_derzhavno_administratsi_pro_vstanovlennya_tarifiv_na_teplovu_energiyu_scho_viroblyayetsya_na_ustanovkakh_z_vikoristannyam_alternativnikh_dzherel_energi_malomu_privatnomu_pidpriyemstvu_v_p/,null,null,null,null
2025-7,Розпорядження КМДА,"Про встановлення тарифів на теплову енергію, що виробляється на установках з використанням альтернативних джерел енергії, Приватному підприємству «Єврофасадбуд 2» для установ та організацій, що фінансуються з державного чи місцевого бюджету",2025-06-09,7,null,null,Втрата чинності,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/rozporyadzhennya_vikonavchogo_organu_kivsko_misko_radi_kivsko_misko_derzhavno_administratsi_pro_vstanovlennya_tarifiv_na_teplovu_energiyu_scho_viroblyayetsya_na_ustanovkakh_z_vikoristannyam_alternativnikh_dzherel_energi_privatnomu_pidpriyemstvu_yevrofasad/,null,null,null,null
2025-8,Розпорядження КМДА,"Про встановлення тарифів на теплову енергію, що виробляється на установках з використанням альтернативних джерел енергії, ТОВАРИСТВУ З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «ФІЛАЙТ» для установ та організацій, що фінансуються з державного чи місцевого бюджету",2025-06-09,8,null,null,Чинний,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/rozporyadzhennya_vikonavchogo_organu_kivsko_misko_radi_kivsko_misko_derzhavno_administratsi_pro_vstanovlennya_tarifiv_na_teplovu_energiyu_scho_viroblyayetsya_na_ustanovkakh_z_vikoristannyam_alternativnikh_dzherel_energi_tovaristvu_z_obmezhenoyu_vi_1026406/,null,null,null,null
2025-9,Розпорядження КМДА,"Про встановлення тарифів на теплову енергію, що виробляється на установках з використанням альтернативних джерел енергії, ТОВАРИСТВУ З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «ЕКОБУДТЕХ» для установ та організацій, що фінансуються з державного чи місцевого бюджету",2025-06-09,9,null,null,Втрата чинності,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/rozporyadzhennya_vikonavchogo_organu_kivsko_misko_radi_kivsko_misko_derzhavno_administratsi_pro_vstanovlennya_tarifiv_na_teplovu_energiyu_scho_viroblyayetsya_na_ustanovkakh_z_vikoristannyam_alternativnikh_dzherel_energi_tovaristvu_z_obmezhenoyu_vi_1026408/,null,null,null,null
2025-10,Розпорядження КМДА,"Про встановлення тарифів на теплову енергію, що виробляється на установках з використанням альтернативних джерел енергії, ТОВАРИСТВУ З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «ЛІДЕРАЙ» для установ та організацій, що фінансуються з державного чи місцевого бюджету",2025-06-09,10,null,null,Втрата чинності,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/rozporyadzhennya_vikonavchogo_organu_kivsko_misko_radi_kivsko_misko_derzhavno_administratsi_pro_vstanovlennya_tarifiv_na_teplovu_energiyu_scho_viroblyayetsya_na_ustanovkakh_z_vikoristannyam_alternativnikh_dzherel_energi_tovaristvu_z_obmezhenoyu_vi_1026410/,null,null,null,null
2025-11,Розпорядження КМДА,"Про встановлення тарифів на теплову енергію, що виробляється на установках з використанням альтернативних джерел енергії, ТОВАРИСТВУ З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «ВЄНІ ВІДЕ ВІЧЕ» для установ та організацій, що фінансуються з державного чи місцевого бюджету",2025-06-09,11,null,null,Втрата чинності,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/rozporyadzhennya_vikonavchogo_organu_kivsko_misko_radi_kivsko_misko_derzhavno_administratsi_pro_vstanovlennya_tarifiv_na_teplovu_energiyu_scho_viroblyayetsya_na_ustanovkakh_z_vikoristannyam_alternativnikh_dzherel_energi_tovaristvu_z_obmezhenoyu_vi_1026412/,null,null,null,null
2025-12,Розпорядження КМДА,"Про встановлення тарифів на теплову енергію, що виробляється на установках з використанням альтернативних джерел енергії, ТОВАРИСТВУ З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «САН ПАРК» для населення",2025-06-09,12,null,null,Втрата чинності,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/rozporyadzhennya_vikonavchogo_organu_kivsko_misko_radi_kivsko_misko_derzhavno_administratsi_pro_vstanovlennya_tarifiv_na_teplovu_energiyu_scho_viroblyayetsya_na_ustanovkakh_z_vikoristannyam_alternativnikh_dzherel_energi_tovaristvu_z_obmezhenoyu_vi_1026414/,null,null,null,null
2025-13,Розпорядження КМДА,Про затвердження поточних індивідуальних технологічних нормативів використання питної води ТОВ «ПРОФЦЕНТР АРМАДА КИЇВ»,2025-06-25,13,null,null,Чинний,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/pro_zatverdzhennya_potochnikh_individualnikh_tekhnologichnikh_normativiv_vikoristannya_pitno_vodi_tov_proftsentr_armada_kiv/,null,null,null,null
2025-14,Розпорядження КМДА,"Про встановлення тарифів на теплову енергію, виробництво теплової енергії, транспортування теплової енергії, постачання теплової енергії ТОВАРИСТВУ З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «ЕНЕРГОПРОЕКТ-2» для населення та інших споживачів",2025-06-30,14,null,null,Чинний,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/pro_vstanovlennya_tarifiv_na_teplovu_energiyu_virobnitstvo_teplovo_energi_transportuvannya_teplovo_energi_postachannya_teplovo_energi_tovaristvu_z_obmezhenoyu_vidpovidalnistyu_energoproekt-2_dlya_naselennya_ta_inshikh_spozhivachiv/,null,null,null,null
2025-15,Розпорядження КМДА,"Про встановлення тарифів на теплову енергію, виробництво теплової енергії, транспортування теплової енергії, постачання теплової енергії, послуги з постачання теплової енергії та постачання гарячої води Товариству з обмеженою відповідальністю «КОВАЛЬСЬКА-ЖИТЛОСЕРВІС» для населення та інших споживачів",2025-06-30,15,null,null,Чинний,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/pro_vstanovlennya_tarifiv_na_teplovu_energiyu_virobnitstvo_teplovo_energi_transportuvannya_teplovo_energi_postachannya_teplovo_energi_poslugi_z_postachannya_teplovo_energi_ta_postachannya_garyacho_vodi_tovaristvu_z_obmezhenoyu_vidpovidalnistyu_kov/,null,null,null,null
2025-16,Розпорядження КМДА,"Про встановлення тарифів на теплову енергію, виробництво теплової енергії, постачання теплової енергії, послугу з постачання теплової енергії ТОВАРИСТВУ З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «КИЇВТЕПЛОІНВЕСТ» для населення",2025-06-30,16,null,null,Чинний,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/rozporyadzhennya_vikonavchogo_organu_kivsko_misko_radi_kivsko_misko_derzhavno_administratsi_pro_vstanovlennya_tarifiv_na_teplovu_energiyu_virobnitstvo_teplovo_energi_postachannya_teplovo_energi_poslugu_z_postachannya_teplovo__energi_tovaristvu_z_obmezheno/,null,null,null,null
2025-17,Розпорядження КМДА,Про капітальний ремонт тротуарної частини бульв. Тараса Шевченка на примиканні до вул. Хрещатик з влаштуванням елементів благоустрою у Шевченківському районі м. Києва,2025-07-02,17,null,null,Чинний,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/pro_kapitalniy_remont_trotuarno_chastini_bulv_tarasa_shevchenka_na_primikanni_do_vul_khreschatik_z_vlashtuvannyam_elementiv_blagoustroyu_u_shevchenkivskomu_rayoni_m_kiyeva/,null,null,null,null
2025-18,Розпорядження КМДА,Про деякі питання виконання Програми економічного і соціального розвитку м. Києва на 2024-2026 роки у 2025 році,2025-07-14,18,null,null,Внесення змін,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/rozporyadzhennya_vikonavchogo_organu_kivsko_misko_radi_kivsko_misko_derzhavno_administratsi_pro_deyaki_pitannya_vikonannya_programi_ekonomichnogo_i_sotsialnogo_rozvitku_m_kiyeva_na_2024-2026_roki_u_2025_rotsi/,null,null,null,null
2025-19,Розпорядження КМДА,"Про затвердження Видів оплачуваних суспільно корисних робіт та переліку підприємств, установ, організацій у місті Києві, на об'єктах яких у 2025 році виконуються такі роботи особами, на яких накладено адміністративне стягнення у вигляді суспільно корисних робіт",2025-07-14,19,null,null,Чинний,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/rozporyadzhennya_vikonavchogo_organu_kivsko_misko_radi_kivsko_misko_derzhavno_administratsi_pro_zatverdzhennya_vidiv_oplachuvanikh_suspilno_korisnikh_robit_ta_pereliku_pidpriyemstv_ustanov_organizatsiy_u_misti_kiyevi_na_obyektakh_yakikh_u_2025_rotsi_vikon/,null,null,null,null
2025-20,Розпорядження КМДА,Про внесення змін до складу комісії з реорганізації комунального автотранспортного підприємства Дніпровського району м. Києва шляхом приєднання його до комунального підприємства «Автотранспортне підприємство виконавчого органу Київської міської ради (Київської міської державної адміністрації)»,2025-07-17,20,null,null,Внесення змін,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/rozporyadzhennya_vikonavchogo_organu_kivsko_misko_radi_kivsko_misko_derzhavno_administratsi_pro_vnesennya_zmin_do_skladu_komisi_z_reorganizatsi_komunalnogo_avtotransportnogo_pidpriyemstva_dniprovskogo_rayonu_m_kiyeva_shlyakhom_priyednannya_yogo_do_komunal/,null,null,null,null
2025-21,Розпорядження КМДА,Про внесення змін до складу комісії з реорганізації комунального автотранспортного підприємства Солом'янського району м. Києва шляхом приєднання його до комунального підприємства «Автотранспортне підприємство виконавчого органу Київської міської ради (Київської міської державної адміністрації)»,2025-07-17,21,null,null,Внесення змін,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/rozporyadzhennya_vikonavchogo_organu_kivsko_misko_radi_kivsko_misko_derzhavno_administratsi_pro_vnesennya_zmin_do_skladu_komisi_z_reorganizatsi_komunalnogo_avtotransportnogo_pidpriyemstva_solomyanskogo_rayonu_m_kiyeva_shlyakhom_priyednannya_yogo_do_komuna/kmda__21_1028206/,null,null,null,null
2025-22,Розпорядження КМДА,"Про затвердження Видів безоплатних суспільно корисних робіт та переліку підприємств, установ, організацій у місті Києві, на об'єктах яких виконуються такі роботи особами, на яких накладено адміністративне стягнення у вигляді громадських робіт",2025-07-21,22,null,null,Чинний,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/rozporyadzhennya_vikonavchogo_organu_kivsko_misko_radi_kivsko_misko_derzhavno_administratsi_pro_zatverdzhennya_vidiv_bezoplatnikh_suspilno_korisnikh_robit_ta_pereliku_pidpriyemstv_ustanov_organizatsiy_u_misti_kiyevi_na_obyektakh_yakikh_vikonuyutsya_taki_r/,null,null,null,null
2025-23,Розпорядження КМДА,Про внесення змін до розпорядження виконавчого органу Київської міської ради (Київської міської державної адміністрації) від 12 липня 2019 року № 1250,2025-07-29,23,null,null,Чинний,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/rozporyadzhennya_vikonavchogo_organu_kivsko_misko_radi_kivsko_misko_derzhavno_administratsi_pro_vnesennya_zmin_do_rozporyadzhennya_vikonavchogo_organu_kivsko_misko_radi_kivsko_misko_derzhavno_administratsi_vid_12_lipnya_2019_roku__1250/,null,null,null,null
2025-24,Розпорядження КМДА,"Про внесення змін до посадового складу комісії з проведення конкурсу «Кращий експортер року» та визначення суб'єктів господарювання – експортерів в місті Києві, яким присвоюється диплом та знак «Кращий експортер року»",2025-07-29,24,null,null,Чинний,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/rozporyadzhennya_vikonavchogo_organu_kivsko_misko_radi_kivsko_misko_derzhavno_administratsi_pro_vnesennya_zmin_do_posadovogo_skladu_komisi_z_provedennya_konkursu_kraschiy_eksporter_roku_ta_viznachennya_subyektiv_gospodaryuvannya__eksporteriv_v_misti_kiyev/,null,null,null,null
2025-25,Розпорядження КМДА,"Про внесення змін до персонального складу Ради директорів підприємств, установ та організацій м. Києва при виконавчому органі Київської міської ради (Київській міській державній адміністрації)",2025-08-06,25,null,null,Чинний,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/rozporyadzhennya_vikonavchogo_organu_kivsko_misko_radi_kivsko_misko_derzhavno_administratsi_pro_vnesennya_zmin_do_personalnogo_skladu_radi_direktoriv_pidpriyemstv_ustanov_ta_organizatsiy_m_kiyeva_pri_vikonavchomu_organi_kivsko_misko_radi_kivskiy_miskiy_de/,null,null,null,null
2025-26,Розпорядження КМДА,Про погодження інвестиційної програми КОМУНАЛЬНОГО ПІДПРИЄМСТВА ВИКОНАВЧОГО ОРГАНУ КИЇВРАДИ (КИЇВСЬКОЇ МІСЬКОЇ ДЕРЖАВНОЇ АДМІНІСТРАЦІЇ) «КИЇВТЕПЛОЕНЕРГО» на 12 місяців,2025-08-06,26,null,null,Чинний,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/pro_pogodzhennya_investitsiyno_programi_komunalnogo_pidpriyemstva_vikonavchogo_organu_kivradi_kivsko_misko_derzhavno_administratsi_kivteploenergo_na_12_misyatsiv_1029106/,null,null,null,null
2025-27,Розпорядження КМДА,Про внесення зміни до розпорядження виконавчого органу Київської міської ради (Київської міської державної адміністрації) від 18 березня 2019 року № 449,2025-08-06,27,null,null,Чинний,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/rozporyadzhennya_vikonavchogo_organu_kivsko_misko_radi_kivsko_misko_derzhavno_administratsi_pro_vnesennya_zmini_do_rozporyadzhennya_vikonavchogo_organu_kivsko_misko_radi_kivsko_misko_derzhavno_administratsi_vid_18_bereznya_2019_roku__449/,null,null,null,null
2025-28,Розпорядження КМДА,"Про перерозподіл видатків бюджету міста Києва, передбачених Департаменту охорони здоров'я виконавчого органу Київської міської ради (Київської міської державної адміністрації) на 2025 рік",2025-08-08,28,null,null,Чинний,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/rozporyadzhennya_vikonavchogo_organu_kivsko_misko_radi_kivsko_misko_derzhavno_administratsi_pro_pererozpodil_vidatkiv_byudzhetu_mista_kiyeva_peredbachenikh_departamentu_okhoroni_zdorovya_vikonavchogo_organu_kivsko_misko_radi_kivsko_misko_derzhavno_adminis/,null,null,null,null
2025-29,Розпорядження КМДА,Про деякі питання підготовки та реалізації публічних інвестиційних проектів у місті Києві,2025-08-08,29,null,null,Внесення змін,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/rozporyadzhennya_vikonavchogo_organu_kivsko_misko_radi_kivsko_misko_derzhavno_administratsi_pro_deyaki_pitannya_pidgotovki_ta_realizatsi_publichnikh_investitsiynikh_proektiv_u_misti_kiyevi/,null,null,null,null
2025-30,Розпорядження КМДА,"Про закупівлю енергосервісу та затвердження базових рівнів споживання теплової та електричної енергії об'єктами енергосервісу, які перебувають у комунальній власності територіальної громади міста Києва",2025-08-18,30,null,null,Внесення змін,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/rozporyadzhennya_vikonavchogo_organu_kivsko_misko_radi_kivsko_misko_derzhavno_administratsi_pro_zakupivlyu_energoservisu_ta_zatverdzhennya_bazovikh_rivniv_spozhivannya_teplovo_ta_elektrichno_energi_obyektami_energoservisu_yaki_perebuvayut_u_komunalniy_vla/,null,null,null,null
2025-31,Розпорядження КМДА,Про затвердження поточних індивідуальних технологічних нормативів використання питної води ОБЛУГОВУЮЧОМУ КООПЕРАТИВУ «ДАЧНЕ ТОВАРИСТВО «ЄВРОПЕЙСЬКЕ»,2025-08-18,31,null,null,Чинний,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/rozporyadzhennya_vikonavchogo_organu_kivsko_misko_radi_kivsko_misko_derzhavno_administratsi_pro_zatverdzhennya_potochnikh_individualnikh_tekhnologichnikh_normativiv_vikoristannya_pitno_vodi_oblugovuyuchomu_kooperativu_dachne_tovaristvo_yevropeyske/,null,null,null,null
2025-32,Розпорядження КМДА,"Про перерозподіл видатків бюджету міста Києва, передбачених Департаменту будівництва та житлового забезпечення виконавчого органу Київської міської ради (Київської міської державної адміністрації) на 2025 рік",2025-08-18,32,null,null,Чинний,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/rozporyadzhennya_vikonavchogo_organu_kivsko_misko_radi_kivsko_misko_derzhavno_administratsi_pro_pererozpodil_vidatkiv_byudzhetu_mista_kiyeva_peredbachenikh_departamentu_budivnitstva_ta_zhitlovogo_zabezpechennya_vikonavchogo_organu_kivsko_misko_radi_kivsko/,null,null,null,null
2025-33,Розпорядження КМДА,Про внесення зміни до розпорядження виконавчого органу Київської міської ради (Київської міської державної адміністрації) від 08 серпня 2025 року № 29,2025-08-19,33,null,null,Чинний,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/rozporyadzhennya_vikonavchogo_organu_kivsko_misko_radi_kivsko_misko_derzhavno_administratsi_pro_vnesennya_zmini_do_rozporyadzhennya_vikonavchogo_organu_kivsko_misko_radi_kivsko_misko_derzhavno_administratsi_vid_08_serpnya_2025_roku__29/,null,null,null,null
2025-34,Розпорядження КМДА,Про визначення величини опосередкованої вартості найму (оренди) житла в місті Києві на одну особу за квітень – червень 2025 року,2025-08-20,34,null,null,Чинний,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/rozporyadzhennya_vikonavchogo_organu_kivsko_misko_radi_kivsko_misko_derzhavno_administratsi_pro_viznachennya_velichini_oposeredkovano_vartosti_naymu_orendi_zhitla_v_misti_kiyevi_na_odnu_osobu_za_kviten__cherven_2025_roku/,null,null,null,null
2025-35,Розпорядження КМДА,Про внесення змін до складу комісії з реорганізації комунального автотранспортного підприємства Дніпровського району м. Києва шляхом приєднання його до комунального підприємства «Автотранспортне підприємство виконавчого органу Київської міської ради (Київської міської державної адміністрації)»,2025-08-25,35,null,null,Чинний,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/rozporyadzhennya_vikonavchogo_organu_kivsko_misko_radi_kivsko_misko_derzhavno_administratsi_pro_vnesennya_zmin_do_skladu_komisi_z_reorganizatsi_komunalnogo_avtotransportnogo_pidpriyemstva_dniprovskogo_rayonu_m_kiyeva_shlyakhom_priyednannya_yogo_do/,null,null,null,null
2025-36,Розпорядження КМДА,Про внесення змін до складу комісії з реорганізації комунального автотранспортного підприємства Солом'янського району м. Києва шляхом приєднання його до комунального підприємства «Автотранспортне підприємство виконавчого органу Київської міської ради (Київської міської державної адміністрації)»,2025-08-25,36,null,null,Чинний,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/rozporyadzhennya_vikonavchogo_organu_kivsko_misko_radi_kivsko_misko_derzhavno_administratsi_pro_vnesennya_zmin_do_skladu_komisi_z_reorganizatsi_komunalnogo_avtotransportnogo_pidpriyemstva_solomyanskogo_rayonu_m_kiyeva_shlyakhom_priyednannya_yogo_d/,null,null,null,null
2025-37,Розпорядження КМДА,Про внесення змін до розпорядження виконавчого органу Київської міської ради (Київської міської державної адміністрації) від 05 липня 2016 року № 503,2025-08-25,37,null,null,Внесення змін,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/rozporyadzhennya_vikonavchogo_organu_kivsko_misko_radi_kivsko_misko_derzhavno_administratsi_pro_vnesennya_zmin_do_rozporyadzhennya_vikonavchogo_organu_kivsko_misko_radi_kivsko_misko_derzhavno_administratsi_vid_05_lipnya_2016_roku__503/,null,null,null,null
2025-38,Розпорядження КМДА,"Про встановлення тарифів на теплову енергію, виробництво теплової енергії, транспортування теплової енергії, постачання теплової енергії Державному підприємству спеціального приладобудування «Арсенал» для бюджетних установ та інших споживачів",2025-08-25,38,null,null,Чинний,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/rozporyadzhennya_vikonavchogo_organu_kivsko_misko_radi_kivsko_misko_derzhavno_administratsi_pro_vstanovlennya_tarifiv_na_teplovu_energiyu_virobnitstvo_teplovo_energi_transportuvannya_teplovo_energi_postachannya_teplovo_energi_derzhavnomu_pidpriyemstvu_spe/,null,null,null,null
2025-39,Розпорядження КМДА,Про затвердження плану діяльності з підготовки проєктів регуляторних актів виконавчого органу Київської міської ради (Київської міської державної адміністрації) на 2025 рік,2025-08-27,39,null,null,Чинний,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/rozporyadzhennya_vikonavchogo_organu_kivsko_misko_radi_kivsko_misko_derzhavno_administratsi_pro_zatverdzhennya_planu_diyalnosti_z_pidgotovki_proyektiv_regulyatornikh_aktiv_vikonavchogo_organu_kivsko_misko_radi_kivsko_misko_derzhavno_administratsi_na_2025/,null,null,null,null
2025-40,Розпорядження КМДА,"Про реконструкцію з надбудовою навчально-адміністративного корпусу на просп. Павла Тичини, 17",2025-08-27,40,null,null,Чинний,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/rozporyadzhennya_vikonavchogo_organu_kivsko_misko_radi_kivsko_misko_derzhavno_administratsi_pro_rekonstruktsiyu_z_nadbudovoyu_navchalno-administrativnogo_korpusu_na_prosp_pavla_tichini_17/,null,null,null,null
2025-41,Розпорядження КМДА,"Про перерозподіл видатків бюджету міста Києва, передбачених Департаменту транспортної інфраструктури виконавчого органу Київської міської ради (Київської міської державної адміністрації) на 2025 рік",2025-08-29,41,null,null,Чинний,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/rozporyadzhennya_vikonavchogo_organu_kivsko_misko_radi_kivsko_misko_derzhavno_administratsi_pro_pererozpodil_vidatkiv_byudzhetu_mista_kiyeva_peredbachenikh_departamentu_transportno_infrastrukturi_vikonavchogo_organu_kivsko_misko_radi_kivsko_misko_derzhavn/,null,null,null,null
2025-46,Розпорядження КМДА,Про внесення змін до розпорядження виконавчого органу Київської міської ради (Київської міської державної адміністрації) від 22 листопада 2012 року № 2094,2025-09-03,43,null,null,Чинний,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/rozporyadzhennya_vikonavchogo_organu_kivsko_misko_radi_kivsko_misko_derzhavno_administratsi_pro_vnesennya_zmin_do_rozporyadzhennya_vikonavchogo_organu_kivsko_misko_radi_kivsko_misko_derzhavno_administratsi_vid_22_listopada_2012_roku__2094/,null,null,null,null
2025-47,Розпорядження КМДА,Про внесення змін до розпорядження виконавчого органу Київської міської ради (Київської міської державної адміністрації) від 08 лютого 2021 року № 183,2025-09-04,44,null,null,Чинний,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/rozporyadzhennya_vikonavchogo_organu_kivsko_misko_radi_kivsko_misko_derzhavno_administratsi_pro_vnesennya_zmin_do_rozporyadzhennya_vikonavchogo_organu_kivsko_misko_radi_kivsko_misko_derzhavno_administratsi_vid_08_lyutogo_2021_roku__183/,null,null,null,null
2025-48,Розпорядження КМДА,Про внесення змін до розпорядження Київської міської державної адміністрації від 01 серпня 2005 року № 1403,2025-09-04,45,null,null,Чинний,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/rozporyadzhennya_vikonavchogo_organu_kivsko_misko_radi_kivsko_misko_derzhavno_administratsi_pro_vnesennya_zmin_do_rozporyadzhennya_kivsko_misko_derzhavno_administratsi_vid_01_serpnya_2005_roku__1403/,null,null,null,null
2025-49,Розпорядження КМДА,Про організацію в місті Києві соціального патрулювання у зимовий період 2025-2026 років,2025-09-11,46,null,null,Чинний,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/rozporyadzhennya_vikonavchogo_organu_kivsko_misko_radi_kivsko_misko_derzhavno_administratsi_pro_organizatsiyu_v_misti_kiyevi_sotsialnogo_patrulyuvannya_u_zimoviy_period_2025-2026_rokiv/,null,null,null,null
